"","locations.lon","locations.lat"
"2894",-0.57918,44.837789
"2895",NA,NA
"2896",-94.2686378,46.3483626
"2897",NA,NA
"2898",NA,NA
"2899",-94.2020084,46.3526733
"2900",-71.0969415,42.3730594
"2901",9.1859243,45.4654219
"2902",NA,NA
"2903",NA,NA
"2904",-47.8102452,-21.170511
"2905",NA,NA
"2906",NA,NA
"2907",13.1913383,32.8872094
"2908",-94.5785667,39.0997265
"2909",-118.2436849,34.0522342
"2910",-94.2020084,46.3526733
"2911",-34.8828969,-8.0578381
"2912",NA,NA
"2913",-98.480268,29.517375
"2914",NA,NA
"2915",NA,NA
"2916",NA,NA
"2917",NA,NA
"2918",100.5017651,13.7563309
"2919",NA,NA
"2920",NA,NA
"2921",NA,NA
"2922",NA,NA
"2923",NA,NA
"2924",-1.427406,54.999424
"2925",NA,NA
"2926",2.213749,46.227638
"2927",-119.4179324,36.778261
"2928",-43.1728965,-22.9068467
"2929",NA,NA
"2930",NA,NA
"2931",NA,NA
"2932",NA,NA
"2933",NA,NA
"2934",2.213749,46.227638
"2935",NA,NA
"2936",32.650351,39.9310354
"2937",NA,NA
"2938",NA,NA
"2939",9.537499,33.886917
"2940",-119.4179324,36.778261
"2941",8.468946,60.472024
"2942",NA,NA
"2943",NA,NA
"2944",NA,NA
"2945",NA,NA
"2946",NA,NA
"2947",NA,NA
"2948",104.8921668,11.5448729
"2949",NA,NA
"2950",NA,NA
"2951",-95.712891,37.09024
"2952",-3.74922,40.463667
"2953",NA,NA
"2954",-115.680013,43.0703283
"2955",NA,NA
"2956",-79.3831843,43.653226
"2957",NA,NA
"2958",-42.1770246,-18.4708148
"2959",NA,NA
"2960",-95.712891,37.09024
"2961",100.992541,15.870032
"2962",-79.3831843,43.653226
"2963",113.921327,-0.789275
"2964",NA,NA
"2965",-94.2223283,45.7529003
"2966",NA,NA
"2967",NA,NA
"2968",NA,NA
"2969",NA,NA
"2970",NA,NA
"2971",NA,NA
"2972",NA,NA
"2973",-84.2999663,45.4535312
"2974",NA,NA
"2975",-7.8627308,38.0153039
"2976",-37.5396593,-6.1893013
"2977",NA,NA
"2978",-119.4179324,36.778261
"2979",NA,NA
"2980",-3.74922,40.463667
"2981",NA,NA
"2982",100.5017651,13.7563309
"2983",NA,NA
"2984",NA,NA
"2985",NA,NA
"2986",NA,NA
"2987",NA,NA
"2988",-97.307347,30.097643
"2989",NA,NA
"2990",NA,NA
"2991",NA,NA
"2992",98.3380884,7.9519331
"2993",35.243322,38.963745
"2994",2.213749,46.227638
"2995",NA,NA
"2996",17.8947989,49.9406598
"2997",100.5017651,13.7563309
"2998",-3.9878427,43.1828396
"2999",-80.4831917,43.450301
"3000",NA,NA
"3001",NA,NA
"3002",10.5881804,49.9873929
"3003",NA,NA
"3004",NA,NA
"3005",-80.669882,40.988638
"3006",-99.1712821,19.4121597
"3007",102.5174734,12.2427563
"3008",NA,NA
"3009",101.686855,3.139003
"3010",2.1734035,41.3850639
"3011",100.992541,15.870032
"3012",88.363895,22.572646
"3013",NA,NA
"3014",NA,NA
"3015",NA,NA
"3016",NA,NA
"3017",NA,NA
"3018",NA,NA
"3019",NA,NA
"3020",NA,NA
"3021",NA,NA
"3022",NA,NA
"3023",NA,NA
"3024",NA,NA
"3025",NA,NA
"3026",NA,NA
"3027",NA,NA
"3028",NA,NA
"3029",NA,NA
"3030",NA,NA
"3031",NA,NA
"3032",NA,NA
"3033",NA,NA
"3034",NA,NA
"3035",NA,NA
"3036",NA,NA
"3037",NA,NA
"3038",NA,NA
"3039",NA,NA
"3040",NA,NA
"3041",NA,NA
"3042",NA,NA
"3043",78.96288,20.593684
"3044",88.3821966,22.5377134
"3045",103.819836,1.352083
"3046",NA,NA
"3047",NA,NA
"3048",NA,NA
"3049",NA,NA
"3050",30.1044288,-1.9705786
"3051",101.0779596,13.6904194
"3052",100.5017651,13.7563309
"3053",NA,NA
"3054",NA,NA
"3055",NA,NA
"3056",NA,NA
"3057",NA,NA
"3058",NA,NA
"3059",NA,NA
"3060",99.5226618,16.4827798
"3061",NA,NA
"3062",NA,NA
"3063",NA,NA
"3064",NA,NA
"3065",-118.2436849,34.0522342
"3066",NA,NA
"3067",NA,NA
"3068",28.2292712,-25.7478676
"3069",-3.435973,55.378051
"3070",NA,NA
"3071",NA,NA
"3072",NA,NA
"3073",NA,NA
"3074",120.3014353,22.6272784
"3075",NA,NA
"3076",NA,NA
"3077",-88.698362,32.368129
"3078",NA,NA
"3079",-106.346771,56.130366
"3080",-70.9915997,42.4136428
"3081",NA,NA
"3082",NA,NA
"3083",-118.3783347,34.0931603
"3084",72.8776559,19.0759837
"3085",NA,NA
"3086",NA,NA
"3087",NA,NA
"3088",90.4125181,23.810332
"3089",NA,NA
"3090",NA,NA
"3091",NA,NA
"3092",NA,NA
"3093",NA,NA
"3094",NA,NA
"3095",NA,NA
"3096",-113.4909267,53.544389
"3097",NA,NA
"3098",NA,NA
"3099",NA,NA
"3100",-51.92528,-14.235004
"3101",125.6460784,7.1287641
"3102",NA,NA
"3103",NA,NA
"3104",-50.9907877,-29.942289
"3105",NA,NA
"3106",36.8219462,-1.2920659
"3107",-118.1170117,33.8816818
"3108",NA,NA
"3109",78.96288,20.593684
"3110",NA,NA
"3111",-76.4730122,37.0870821
"3112",-82.9754649,40.8083909
"3113",35.862285,33.854721
"3114",NA,NA
"3115",NA,NA
"3116",-79.9310512,32.7764749
"3117",-83.985,42.43472
"3118",106.6779503,10.3674065
"3119",NA,NA
"3120",NA,NA
"3121",NA,NA
"3122",126.9779692,37.566535
"3123",-47.8821658,-15.7942287
"3124",-99.1013498,18.6813049
"3125",55.166667,25.216667
"3126",-63.616672,-38.416097
"3127",-66.590149,18.220833
"3128",4.0744009,48.2973451
"3129",NA,NA
"3130",-76.2710833,-12.2720956
"3131",NA,NA
"3132",-118.2436849,34.0522342
"3133",NA,NA
"3134",NA,NA
"3135",-51.92528,-14.235004
"3136",-51.92528,-14.235004
"3137",-118.4694832,33.9850469
"3138",-90.0587224,35.1350666
"3139",19.699024,48.669026
"3140",-73.9896272,40.7673195
"3141",NA,NA
"3142",-122.4194155,37.7749295
"3143",NA,NA
"3144",NA,NA
"3145",NA,NA
"3146",NA,NA
"3147",-43.9344931,-19.9166813
"3148",NA,NA
"3149",-81.3792365,28.5383355
"3150",-118.2436849,34.0522342
"3151",98.6722227,3.5951956
"3152",NA,NA
"3153",NA,NA
"3154",NA,NA
"3155",NA,NA
"3156",NA,NA
"3157",-87.9358931,41.7697533
"3158",-106.4245478,31.6903638
"3159",-118.2436849,34.0522342
"3160",NA,NA
"3161",-3.74922,40.463667
"3162",NA,NA
"3163",-3.74922,40.463667
"3164",-51.3930254,-22.121114
"3165",-51.92528,-14.235004
"3166",-76.980549,38.9038899
"3167",-43.4607419,-22.7561319
"3168",-119.4179324,36.778261
"3169",-49.1331046,-5.3811326
"3170",-79.0558445,35.9131996
"3171",NA,NA
"3172",NA,NA
"3173",NA,NA
"3174",NA,NA
"3175",-74.297333,4.570868
"3176",NA,NA
"3177",-73.9914259,40.7474692
"3178",NA,NA
"3179",41.5260976,58.4807811
"3180",NA,NA
"3181",NA,NA
"3182",NA,NA
"3183",NA,NA
"3184",-85.207229,12.865416
"3185",-73.9417735,40.6872176
"3186",NA,NA
"3187",NA,NA
"3188",5.8372264,51.8125626
"3189",NA,NA
"3190",-75.5812119,6.244203
"3191",-6.3722951,39.4752671
"3192",-90.0715323,29.9510658
"3193",NA,NA
"3194",NA,NA
"3195",-64.1887761,-31.4200833
"3196",NA,NA
"3197",-73.9914259,40.7474692
"3198",NA,NA
"3199",NA,NA
"3200",NA,NA
"3201",-59.5988089,13.1132219
"3202",30.3794118,-29.6006068
"3203",-76.2858726,36.8507689
"3204",8.468946,60.472024
"3205",-75.4661213,40.6978022
"3206",NA,NA
"3207",NA,NA
"3208",NA,NA
"3209",NA,NA
"3210",NA,NA
"3211",NA,NA
"3212",-3.74922,40.463667
"3213",-79.0192997,35.7595731
"3214",NA,NA
"3215",NA,NA
"3216",NA,NA
"3217",12.4963655,41.9027835
"3218",NA,NA
"3219",NA,NA
"3220",NA,NA
"3221",-58.791382,-34.6340099
"3222",-118.3286614,34.0723327
"3223",NA,NA
"3224",78.96288,20.593684
"3225",-60.0217314,-3.1190275
"3226",-119.0607423,35.2874451
"3227",-94.7976958,29.3013479
"3228",15.2313648,44.119371
"3229",NA,NA
"3230",NA,NA
"3231",NA,NA
"3232",NA,NA
"3233",-39.3206241,-5.4983977
"3234",12.56738,41.87194
"3235",NA,NA
"3236",NA,NA
"3237",NA,NA
"3238",2.3522219,48.856614
"3239",NA,NA
"3240",-3.7037902,40.4167754
"3241",NA,NA
"3242",-38.502304,-12.9730401
"3243",NA,NA
"3244",-2.4801989,42.4653496
"3245",-0.1277583,51.5073509
"3246",-51.92528,-14.235004
"3247",-95.3698028,29.7604267
"3248",-57.5426106,-38.0054771
"3249",NA,NA
"3250",NA,NA
"3251",143.1961031,42.9238989
"3252",NA,NA
"3253",NA,NA
"3254",NA,NA
"3255",10.2118019,45.5415526
"3256",NA,NA
"3257",35.862285,33.854721
"3258",-102.552784,23.634501
"3259",-51.92528,-14.235004
"3260",NA,NA
"3261",NA,NA
"3262",NA,NA
"3263",NA,NA
"3264",-63.616672,-38.416097
"3265",NA,NA
"3266",-74.0059413,40.7127837
"3267",NA,NA
"3268",NA,NA
"3269",-1.1306544,37.9922399
"3270",-94.9224637,39.3111112
"3271",-2.081112,52.512255
"3272",-3.74922,40.463667
"3273",NA,NA
"3274",NA,NA
"3275",12.56738,41.87194
"3276",NA,NA
"3277",-63.616672,-38.416097
"3278",-92.6755669,45.1236113
"3279",-74.0059413,40.7127837
"3280",NA,NA
"3281",138.252924,36.204824
"3282",-43.9344931,-19.9166813
"3283",NA,NA
"3284",NA,NA
"3285",-1.4043509,50.9097004
"3286",-74.0059413,40.7127837
"3287",76.6874701,9.5972586
"3288",-80.4549026,38.5976262
"3289",8.675277,9.081999
"3290",NA,NA
"3291",NA,NA
"3292",NA,NA
"3293",-38.502304,-12.9730401
"3294",-74.0059413,40.7127837
"3295",NA,NA
"3296",101.686855,3.139003
"3297",NA,NA
"3298",-51.92528,-14.235004
"3299",-8.224454,39.399872
"3300",12.56738,41.87194
"3301",-43.0398345,-22.6566022
"3302",NA,NA
"3303",-51.2176584,-30.0346471
"3304",-71.7147951,10.6544509
"3305",-4.2026458,56.4906712
"3306",-0.1277583,51.5073509
"3307",-74.0059413,40.7127837
"3308",100.5017651,13.7563309
"3309",72.8776559,19.0759837
"3310",-80.1917902,25.7616798
"3311",138.252924,36.204824
"3312",NA,NA
"3313",NA,NA
"3314",NA,NA
"3315",NA,NA
"3316",76.3000419,26.986711
"3317",113.921327,-0.789275
"3318",-46.6333094,-23.5505199
"3319",21.824312,39.074208
"3320",NA,NA
"3321",-81.5157535,27.6648274
"3322",-95.712891,37.09024
"3323",NA,NA
"3324",-1.4675216,52.2671353
"3325",-70.9915997,42.4136428
"3326",-95.712891,37.09024
"3327",NA,NA
"3328",NA,NA
"3329",NA,NA
"3330",78.96288,20.593684
"3331",-118.3286614,34.0928092
"3332",101.686855,3.139003
"3333",-51.2176584,-30.0346471
"3334",-75.3835283,40.7194355
"3335",NA,NA
"3336",NA,NA
"3337",-84.5120196,39.1031182
"3338",NA,NA
"3339",NA,NA
"3340",-8.5291423,41.1395599
"3341",-0.57918,44.837789
"3342",NA,NA
"3343",4.835659,45.764043
"3344",NA,NA
"3345",NA,NA
"3346",-49.0009403,-18.1111446
"3347",-112.0077881,33.4372686
"3348",-79.532157,43.8169837
"3349",NA,NA
"3350",101.686855,3.139003
"3351",NA,NA
"3352",-0.4330578,49.1213315
"3353",-95.712891,37.09024
"3354",NA,NA
"3355",-99.133208,19.4326077
"3356",144.963056,-37.813611
"3357",-77.0368707,38.9071923
"3358",NA,NA
"3359",-118.339838,34.170582
"3360",NA,NA
"3361",NA,NA
"3362",-85.6023643,44.3148443
"3363",136.61115,34.9906437
"3364",NA,NA
"3365",10.451526,51.165691
"3366",-8.224454,39.399872
"3367",NA,NA
"3368",-84.3640829,33.7589188
"3369",NA,NA
"3370",NA,NA
"3371",-58.5432951,-34.6352975
"3372",-88.89653,13.794185
"3373",NA,NA
"3374",NA,NA
"3375",121.473701,31.230416
"3376",10.451526,51.165691
"3377",NA,NA
"3378",115.205371,-8.716786
"3379",-1.1743197,52.3555177
"3380",-51.92528,-14.235004
"3381",NA,NA
"3382",NA,NA
"3383",-46.6333094,-23.5505199
"3384",2.213749,46.227638
"3385",3.044099,50.581494
"3386",2.213749,46.227638
"3387",NA,NA
"3388",NA,NA
"3389",NA,NA
"3390",NA,NA
"3391",NA,NA
"3392",NA,NA
"3393",NA,NA
"3394",-98.8705717,30.2743349
"3395",153.1932534,-28.6104322
"3396",NA,NA
"3397",NA,NA
"3398",31.16558,48.379433
"3399",NA,NA
"3400",NA,NA
"3401",NA,NA
"3402",NA,NA
"3403",NA,NA
"3404",45.079162,23.885942
"3405",NA,NA
"3406",3.3792057,6.5243793
"3407",-3.7037902,40.4167754
"3408",NA,NA
"3409",NA,NA
"3410",-74.0091494,40.7015101
"3411",NA,NA
"3412",NA,NA
"3413",NA,NA
"3414",NA,NA
"3415",NA,NA
"3416",NA,NA
"3417",NA,NA
"3418",120.960515,23.69781
"3419",NA,NA
"3420",NA,NA
"3421",42.590275,11.825138
"3422",NA,NA
"3423",-118.032844,33.9791793
"3424",-97.4605759,32.673188
"3425",140.8721,38.2688373
"3426",NA,NA
"3427",-0.1277583,51.5073509
"3428",NA,NA
"3429",NA,NA
"3430",-95.712891,37.09024
"3431",NA,NA
"3432",NA,NA
"3433",-122.3320708,47.6062095
"3434",NA,NA
"3435",-106.4245478,31.6903638
"3436",-34.8828969,-8.0578381
"3437",NA,NA
"3438",-99.133208,19.4326077
"3439",-87.4052865,37.9444882
"3440",-118.2436849,34.0522342
"3441",-118.2436849,34.0522342
"3442",NA,NA
"3443",NA,NA
"3444",NA,NA
"3445",NA,NA
"3446",-97.7430608,30.267153
"3447",-119.7725868,36.7468422
"3448",-74.0059413,40.7127837
"3449",NA,NA
"3450",NA,NA
"3451",NA,NA
"3452",-99.1712821,19.4121597
"3453",NA,NA
"3454",-80.4549026,38.5976262
"3455",-117.1610838,32.715738
"3456",-84.3879824,33.7489954
"3457",NA,NA
"3458",NA,NA
"3459",NA,NA
"3460",NA,NA
"3461",NA,NA
"3462",NA,NA
"3463",NA,NA
"3464",NA,NA
"3465",NA,NA
"3466",NA,NA
"3467",121.774017,12.879721
"3468",NA,NA
"3469",-51.9330558,-23.4209995
"3470",-92.2895948,34.7464809
"3471",-97.7430608,30.267153
"3472",NA,NA
"3473",-79.9958864,40.4406248
"3474",-95.712891,37.09024
"3475",NA,NA
"3476",NA,NA
"3477",-88.2120315,41.632223
"3478",NA,NA
"3479",-74.0059413,40.7127837
"3480",-34.8828969,-8.0578381
"3481",NA,NA
"3482",NA,NA
"3483",NA,NA
"3484",-84.380956,33.9143169
"3485",NA,NA
"3486",NA,NA
"3487",NA,NA
"3488",NA,NA
"3489",NA,NA
"3490",NA,NA
"3491",NA,NA
"3492",NA,NA
"3493",12.4963655,41.9027835
"3494",11.3426163,44.494887
"3495",-99.1712821,19.4121597
"3496",NA,NA
"3497",NA,NA
"3498",NA,NA
"3499",-98.2318511,26.1035451
"3500",-53.1749726,-28.6243553
"3501",NA,NA
"3502",NA,NA
"3503",5.36978,43.296482
"3504",NA,NA
"3505",NA,NA
"3506",-111.705146,33.382742
"3507",NA,NA
"3508",NA,NA
"3509",NA,NA
"3510",NA,NA
"3511",NA,NA
"3512",NA,NA
"3513",NA,NA
"3514",NA,NA
"3515",NA,NA
"3516",-83.753428,9.748917
"3517",-122.4194155,37.7749295
"3518",NA,NA
"3519",-117.8861205,33.6774072
"3520",-58.3815591,-34.6036844
"3521",NA,NA
"3522",NA,NA
"3523",NA,NA
"3524",NA,NA
"3525",-85.207229,12.865416
"3526",-79.532157,43.8169837
"3527",NA,NA
"3528",-82.4571776,27.950575
"3529",NA,NA
"3530",-102.552784,23.634501
"3531",NA,NA
"3532",NA,NA
"3533",112.7520883,-7.2574719
"3534",NA,NA
"3535",-118.3574613,34.0979084
"3536",NA,NA
"3537",10.451526,51.165691
"3538",37.6173,55.755826
"3539",-119.4179324,36.778261
"3540",-115.138862,36.1691085
"3541",-48.374721,-1.3642722
"3542",112.7520883,-7.2574719
"3543",NA,NA
"3544",-79.0215336,-8.1090524
"3545",-74.0059413,40.7127837
"3546",-118.3182286,34.1015362
"3547",NA,NA
"3548",NA,NA
"3549",NA,NA
"3550",103.323713,3.8151823
"3551",-81.0998342,32.0835407
"3552",-88.89653,13.794185
"3553",-105.8700901,34.5199402
"3554",-79.532157,43.8169837
"3555",NA,NA
"3556",-1.1743197,52.3555177
"3557",-115.1466648,36.0971945
"3558",NA,NA
"3559",21.824312,39.074208
"3560",-117.0718893,32.7757217
"3561",5.36978,43.296482
"3562",-48.4901968,-1.4557794
"3563",-63.616672,-38.416097
"3564",NA,NA
"3565",NA,NA
"3566",-97.0403352,32.8998091
"3567",NA,NA
"3568",-1.1743197,52.3555177
"3569",80.9461592,26.8467088
"3570",NA,NA
"3571",NA,NA
"3572",NA,NA
"3573",NA,NA
"3574",NA,NA
"3575",-47.2147082,-22.8533412
"3576",-55.491477,-8.783195
"3577",-79.532157,43.8169837
"3578",-63.616672,-38.416097
"3579",NA,NA
"3580",NA,NA
"3581",NA,NA
"3582",NA,NA
"3583",NA,NA
"3584",-79.3831843,43.653226
"3585",7.2619532,43.7101728
"3586",-95.712891,37.09024
"3587",-74.0059413,40.7127837
"3588",-100.9472962,22.1098986
"3589",NA,NA
"3590",NA,NA
"3591",100.5017651,13.7563309
"3592",NA,NA
"3593",-74.0059413,40.7127837
"3594",78.96288,20.593684
"3595",-95.6349463,29.6196787
"3596",69.345116,30.375321
"3597",NA,NA
"3598",NA,NA
"3599",22.937506,-30.559482
"3600",106.822745,-6.1744651
"3601",NA,NA
"3602",NA,NA
"3603",-96.9226178,19.5300435
"3604",NA,NA
"3605",15.0830304,37.5078772
"3606",NA,NA
"3607",-6.8498129,33.9715904
"3608",-43.9344931,-19.9166813
"3609",2.213749,46.227638
"3610",NA,NA
"3611",NA,NA
"3612",NA,NA
"3613",-74.0059413,40.7127837
"3614",12.989615,41.6552418
"3615",NA,NA
"3616",-3.435973,55.378051
"3617",-43.9344931,-19.9166813
"3618",NA,NA
"3619",NA,NA
"3620",-3.8080783,53.0711149
"3621",NA,NA
"3622",151.2092955,-33.8688197
"3623",NA,NA
"3624",NA,NA
"3625",NA,NA
"3626",-75.0931123,40.9256446
"3627",29.8991736,31.1882552
"3628",NA,NA
"3629",NA,NA
"3630",113.921327,-0.789275
"3631",66.923684,48.019573
"3632",135.7680294,35.0116363
"3633",36.8219462,-1.2920659
"3634",NA,NA
"3635",2.3522219,48.856614
"3636",2.3522219,48.856614
"3637",139.6640574,36.2075371
"3638",NA,NA
"3639",-93.2991931,44.9522896
"3640",NA,NA
"3641",139.6917064,35.6894875
"3642",NA,NA
"3643",NA,NA
"3644",NA,NA
"3645",-61.222503,10.691803
"3646",18.4240553,-33.9248685
"3647",NA,NA
"3648",-95.712891,37.09024
"3649",NA,NA
"3650",-91.8318334,37.9642529
"3651",NA,NA
"3652",NA,NA
"3653",NA,NA
"3654",-119.4179324,36.778261
"3655",121.774017,12.879721
"3656",NA,NA
"3657",10.451526,51.165691
"3658",NA,NA
"3659",-73.1926854,41.1791991
"3660",NA,NA
"3661",-47.8821658,-15.7942287
"3662",NA,NA
"3663",NA,NA
"3664",-66.1057355,18.4655394
"3665",NA,NA
"3666",NA,NA
"3667",NA,NA
"3668",14.5282718,45.9588213
"3669",NA,NA
"3670",NA,NA
"3671",126.9779692,37.566535
"3672",NA,NA
"3673",-96.1342241,19.173773
"3674",-79.0178667,42.3587211
"3675",-1.1743197,52.3555177
"3676",-36.4968966,-8.8828551
"3677",NA,NA
"3678",NA,NA
"3679",4.3854625,51.0914213
"3680",NA,NA
"3681",-77.6109219,43.16103
"3682",-90.0715323,29.9510658
"3683",0.4850373,50.9160162
"3684",-0.1457257,51.4958639
"3685",2.213749,46.227638
"3686",-112.0740373,33.4483771
"3687",-100.9855409,22.1564699
"3688",NA,NA
"3689",NA,NA
"3690",72.8310607,21.1702401
"3691",NA,NA
"3692",NA,NA
"3693",-81.5157535,27.6648274
"3694",2.3522219,48.856614
"3695",121.774017,12.879721
"3696",NA,NA
"3697",14.6821048,36.9125163
"3698",NA,NA
"3699",-82.9987942,39.9611755
"3700",-102.552784,23.634501
"3701",-76.2874927,36.7682088
"3702",-73.0443904,-36.8201352
"3703",NA,NA
"3704",NA,NA
"3705",-122.840098,45.3565074
"3706",-116.419389,34.9592083
"3707",NA,NA
"3708",-95.712891,37.09024
"3709",-84.372268,33.734098
"3710",-83.0457538,42.331427
"3711",NA,NA
"3712",-90.69356,30.053694
"3713",NA,NA
"3714",-81.0998342,32.0835407
"3715",-74.4056612,40.0583238
"3716",NA,NA
"3717",-79.9958864,40.4406248
"3718",15.3943993,67.1014335
"3719",NA,NA
"3720",NA,NA
"3721",-0.1277583,51.5073509
"3722",-82.9000751,32.1656221
"3723",-55.491477,-8.783195
"3724",NA,NA
"3725",-81.4634245,28.5229956
"3726",-84.3879824,33.7489954
"3727",NA,NA
"3728",NA,NA
"3729",-74.4056612,40.0583238
"3730",-66.58973,6.42375
"3731",NA,NA
"3732",NA,NA
"3733",NA,NA
"3734",NA,NA
"3735",-74.0059413,40.7127837
"3736",-84.9617188,34.7598992
"3737",NA,NA
"3738",NA,NA
"3739",-80.5764477,37.1317924
"3740",NA,NA
"3741",NA,NA
"3742",-87.9304391,42.6970383
"3743",NA,NA
"3744",-112.0740373,33.4483771
"3745",-97.7430608,30.267153
"3746",-122.840098,45.3565074
"3747",NA,NA
"3748",NA,NA
"3749",NA,NA
"3750",8.6821267,50.1109221
"3751",-2.1575332,53.4106316
"3752",-3.74922,40.463667
"3753",NA,NA
"3754",-155.5827818,19.8967662
"3755",NA,NA
"3756",NA,NA
"3757",NA,NA
"3758",NA,NA
"3759",NA,NA
"3760",-78.6568942,37.4315734
"3761",-74.4056612,40.0583238
"3762",-1.1743197,52.3555177
"3763",-2.2426305,53.4807593
"3764",NA,NA
"3765",NA,NA
"3766",NA,NA
"3767",-122.2711137,37.8043637
"3768",NA,NA
"3769",NA,NA
"3770",NA,NA
"3771",-95.712891,37.09024
"3772",-77.0368707,38.9071923
"3773",NA,NA
"3774",NA,NA
"3775",NA,NA
"3776",-74.0059413,40.7127837
"3777",37.6173,55.755826
"3778",-122.2605222,37.5071591
"3779",NA,NA
"3780",-102.552784,23.634501
"3781",NA,NA
"3782",-71.0588801,42.3600825
"3783",-81.5157535,27.6648274
"3784",NA,NA
"3785",-95.712891,37.09024
"3786",NA,NA
"3787",NA,NA
"3788",NA,NA
"3789",NA,NA
"3790",-95.3698028,29.7604267
"3791",NA,NA
"3792",-71.4774291,41.5800945
"3793",-84.3879824,33.7489954
"3794",NA,NA
"3795",NA,NA
"3796",-115.1398296,36.1699412
"3797",-118.2436849,34.0522342
"3798",NA,NA
"3799",NA,NA
"3800",-93.0899578,44.9537029
"3801",69.345116,30.375321
"3802",NA,NA
"3803",-74.0059413,40.7127837
"3804",NA,NA
"3805",-96.7969879,32.7766642
"3806",-95.712891,37.09024
"3807",-118.2436849,34.0522342
"3808",-123.0867536,44.0520691
"3809",-74.0059413,40.7127837
"3810",-80.779721,35.200988
"3811",NA,NA
"3812",-84.3879824,33.7489954
"3813",-115.1560309,36.147247
"3814",NA,NA
"3815",-80.8431267,35.2270869
"3816",24.96676,45.943161
"3817",-119.4179324,36.778261
"3818",NA,NA
"3819",NA,NA
"3820",NA,NA
"3821",-80.8431267,35.2270869
"3822",-80.8431267,35.2270869
"3823",-82.9000751,32.1656221
"3824",-113.4909267,53.544389
"3825",NA,NA
"3826",-81.1637245,33.836081
"3827",NA,NA
"3828",-95.712891,37.09024
"3829",NA,NA
"3830",NA,NA
"3831",NA,NA
"3832",NA,NA
"3833",NA,NA
"3834",NA,NA
"3835",-80.2962555,26.007765
"3836",-73.2185286,42.8677544
"3837",-71.9282781,41.5961439
"3838",-73.087749,41.6032207
"3839",-73.087749,41.6032207
"3840",-95.712891,37.09024
"3841",-73.087749,41.6032207
"3842",-82.6290459,36.933433
"3843",-95.712891,37.09024
"3844",-119.7725868,36.7468422
"3845",NA,NA
"3846",-76.7971913,39.9781532
"3847",-84.3879824,33.7489954
"3848",19.040235,47.497912
"3849",NA,NA
"3850",-72.6040275,41.7787372
"3851",NA,NA
"3852",NA,NA
"3853",NA,NA
"3854",-73.9441579,40.6781784
"3855",-3.435973,55.378051
"3856",8.227512,46.818188
"3857",-0.4448669,39.4825816
"3858",-84.3879824,33.7489954
"3859",-105.7820674,39.5500507
"3860",-87.6297982,41.8781136
"3861",NA,NA
"3862",NA,NA
"3863",NA,NA
"3864",NA,NA
"3865",-69.875795,44.8269727
"3866",-82.7717684,28.0197404
"3867",NA,NA
"3868",6.7734556,51.2277411
"3869",NA,NA
"3870",NA,NA
"3871",-119.4179324,36.778261
"3872",-71.0588801,42.3600825
"3873",-122.3320708,47.6062095
"3874",NA,NA
"3875",NA,NA
"3876",-75.6138981,40.5583972
"3877",-82.9000751,32.1656221
"3878",-114.0708459,51.0486151
"3879",-80.752608,32.216316
"3880",NA,NA
"3881",-84.3615555,34.0232431
"3882",-111.8412502,33.3061605
"3883",NA,NA
"3884",-80.1917902,25.7616798
"3885",-85.3096801,35.0456297
"3886",-84.3879824,33.7489954
"3887",-71.5642076,41.6885978
"3888",NA,NA
"3889",-118.2436849,34.0522342
"3890",-75.1652215,39.9525839
"3891",NA,NA
"3892",-111.8900831,40.5266854
"3893",NA,NA
"3894",-112.4337909,42.8602156
"3895",39.2279583,21.5646891
"3896",NA,NA
"3897",-82.5306527,27.3364347
